service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note,support_summary,support_amount_type,support_note
135200005004,긴급복지 연료비 및 전기요금 지원,"긴급지원 주지원 가구 중 연료비, 전기요금이 필요한 경우 지원",생활안정,보건복지부,중앙행정기관,가구,현금,방문신청,상시신청,150000.0,500000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005004,,,,,제한없음,,,,,,제한없음,,,,,[],[],"긴급복지 주지원(생계, 주거지원)을 받는 가구 중 연료비, 전기요금이 필요하다고 인정되는 가구. 전기요금: 주택용 전기가 단전(전류 제한기 부설 포함)된 가구",,서류심사,[],[],"긴급복지 주지원(생계, 주거 지원)을 받는 가구 중 연료비, 전기요금이 필요하다고 인정되는 가구",,전국,[],,,,,,,
135200005005,긴급복지 의료지원,중한 질병 또는 부상으로 의료비를 감당하기 곤란한 사람에게 일시적으로 의료지원,생활안정,보건복지부,중앙행정기관,가구,서비스(의료),방문신청,상시신청,3000000.0,3000000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005005,,,,,제한없음,기준중위소득,75.0,,,,있음,,,,,"['장애인', '한부모', '다문화', '북한이탈주민', '기초생활수급자', '차상위계층', '기타']",[],"300만원의 범위 내에서 의료기관 등이 긴급지원대상자에게 제공한 의료서비스 비용 중 약제비, 본인부담금 및 비급여 항목에 대한 지원, 중한 질병 또는 부상으로 인한 의료비를 감당하기 곤란한 사람","지원이 결정된 질병에 대한 입원에서 퇴원까지 검사, 치료에 소요된 비용을 지원하되 퇴원 전에 긴급 의료지원을 요청해야 함",서류심사,[],"['소득', '재산', '금융 재산']","{'소득': {'기준 중위소득 75% 이하': {'1인 가구': '1,794,010원', '2인 가구': '2,949,494원', '3인 가구': '3,769,015원', '4인 가구': '4,573,330원', '5인 가구': '5,331,144원', '6인 가구': '6,048,604원', '7인 이상 가구': '1인 증가시마다 692,717원씩 증가'}}, '재산': {'대도시': '24,100만 원', '중소도시': '15,200만 원', '농어촌': '13,000만 원 이하', '주거용 재산의 공제 한도액': {'대도시': '6,900만 원', '중소도시': '4,200만 원', '농어촌': '3,500만 원 이하'}}, '금융 재산': {'가구원수별 일상생활유지를 위해 필요한 금액(생활준비금)에 600만원을 합산한 금액 이하': {'1인 가구': '8,392천원', '4인 기준': '12,097천원 이하'}}}",,전국,[],,,,,,,
135200005006,시설급여,노인의료복지시설에 장기간 입소하여 신체활동 지원 및 심신 기능 유지·향상 지원 훈련 제공,보건·의료,보건복지부,중앙행정기관,개인,서비스(돌봄)||서비스(의료),방문신청,상시신청,,,국민건강보험공단/1577-1000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005006,65.0,,세,,있음,,,,,,제한없음,,,,,[],[],장기 요양 1~2등급을 받은 수급자 및 3~5등급자이지만 시설급여 이용이 필요하다고 판단되어 등급판정위원회가 인정하여 시설급여 가능한 수급자,,등급판정위원회 심사,[],[],65세 이상 노인 및 노인성 질병을 가진 65세 미만의 국민으로서 혼자서 일상생활을 수행하기 어려워 장기요양 1~2등급을 받은 수급자 및 3~5등급자이지만 시설급여가 필요하다고 등급판정위원회에서 판정한 경우,,전국,[],,,,,,,
135200005010,자산형성지원사업(희망저축Ⅰ),일하는 생계‧의료 수급자를 대상으로 본인적립금(10만 원)에 정부지원금(30만 원) 매칭,주거·자립,보건복지부,중앙행정기관,가구,현금,방문신청,"24년 3월, 4월, 6월, 8월, 10월 모집 예정 *세부 모집일정은 주민센터 통해 문의",100000.0,300000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005010,,,,,제한없음,중위소득,40.0,10.0,만원,,있음,,취업자,,무관,"['기초생활수급자', '차상위계층']","['농업인', '어업인', '자영업자', '프리랜서', '기타']","생계․의료수급가구(중위 40% 이하) 중, 일하는 사람이 있어야 하며, 가구 전체의 총 근로․사업소득이 기준중위소득 40%의 60% 이상",본인적립금(10만 원)에 정부지원금(30만 원)을 매칭하여 탈수급 시 지급,서류심사,"['가구 소득증명서', '근로자 증명서']","['가구 전체 총 근로․사업소득', '일하는 사람 수']","가구 소득이 중위소득 40%의 60% 이상이며, 일하는 사람이 존재해야 함",,전국,[],,,,,,,
135200005011,입양축하금,1회에 한하여 200만원 입양축하금 지급,임신·출산,보건복지부,중앙행정기관,개인,현금,방문신청,지급신청분에 대해 매월 20일에 1회 지급,2000000.0,2000000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005011,,,,,제한없음,,,,,,제한없음,,,,,[],[],입양특례법상 허가를 받은 입양기관에 의해 아동을 국내입양한 가정 중에서 가정법원 입양 확정일이 2022년 1월 1일 이후인 가정으로 지원 대상 제한,"2022년 사업 신설로 인해, 입양 확정일이 2022년 1월 1일 이후인 가정으로 지원 대상 제한",서류심사,"['입양 허가증', '가정법원 입양 확정서']",[],가정법원 입양 확정일이 2022년 1월 1일 이후인 경우,2022년 사업 신설로 인해 해당 기간 이후 입양 확정일을 대상으로 함,전국,[],,,,,,,
135200005012,자산형성지원사업(희망저축Ⅱ),일하는 주거‧교육급여 수급자와 차상위자를 대상으로 본인적립금(10만 원)에 정부지원금(10,주거·자립,보건복지부,중앙행정기관,가구,현금,방문신청,"24년 2월, 5월, 8월 모집예정 , 세부 모집일정은 주민센터 통해 문의",100000.0,100000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005012,,,,,제한없음,중위소득,50.0,10.0,만원,,있음,,취업자,,무관,['차상위계층'],"['농업인', '어업인', '자영업자', '프리랜서', '기타']","소득인정액이 기준 중위소득 50% 이하인 주거.교육급여 수급 가구 및 기타 차상위 계층, 현재 근로활동 중이며 근로.사업소득이 있는 가구",,서류심사,"['소득증명서', '가구원 명의의 거주증명서']","['소득인정액이 기준 중위소득 50% 이하인지 확인', '근로.사업소득 확인']","소득인정액이 기준 중위소득 50% 이하인 주거.교육급여 수급 가구 및 기타 차상위 계층, 현재 근로활동 중이며 근로.사업소득이 있는 가구",,전국,[],,,,,,,
135200005013,자산형성지원사업(청년내일저축계좌),상동,주거·자립,보건복지부,중앙행정기관,개인,현금,기타 온라인신청||방문신청,"24년 5월 모집 예정 , 세부 모집일정은 주민센터 문의",100000.0,300000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005013,34.0,39.0,세,,있음,중위소득,100.0,10.0,만원,,있음,청년,취업자,,무관,"['수급자', '차상위자']",['근로자'],"본인적립금(10만 원)에 정부지원금(10~30만 원)을 매칭하여 지급, 본인 저축액(월 10만 원) 대비 1:1 정부매칭 지원 (단, 수급자·차상위 청년은 1:3 정부매칭 지원)","연령.개인소득.가구소득 3가지 모두 충족한 자, 신청 당시 19∼34세 이하 (단, 수급자·차상위자는 만15∼39세 이하), 현재 근로활동 중이며, 근로‧사업소득이 50만원 이상~상한액(모집시 별도 공지) 이하 (단, 수급자‧차상위자는 현재 근로활동 중이며, 근로‧사업소득이 월 10만원 이상), 기준 중위소득 100% 이하",서류심사,[],[],"가입연령이 19∼34세 이하이며, 수급자 및 차상위자는 15∼39세 이하이어야 함. 현재 근로활동 중이며, 근로‧사업소득이 50만원 이상~상한액 이하이어야 함. 가구소득이 중위소득 100% 이하이어야 함.",,전국,[],,,,,,,
135200005015,첫만남이용권 지원,200만원 이상의 첫만남이용권 지급,임신·출산,보건복지부,중앙행정기관,개인,이용권||현금,기타 온라인신청||방문신청,상시신청,2000000.0,3000000.0,출산정책과/044-202-3398||출산정책과/044-202-3397,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005015,,,,,제한없음,,,,,,제한없음,전연령,무관,무관,무관,[],[],출생아로서 출생신고되어 정상적으로 주민등록번호를 부여받은 아동(주민등록상 생년월일로부터 1년이 초과되지 않는 출생아) * 2024년 1월 1일 이후 출생아는 주민등록상 생년월일로부터 2년내에 신청하여 사용 가능,,서류심사,"['출생신고서', '주민등록증']",[],출생아로서 출생신고되어 정상적으로 주민등록번호를 부여받은 아동(주민등록상 생년월일로부터 1년이 초과되지 않는 출생아) * 2024년 1월 1일 이후 출생아는 주민등록상 생년월일로부터 2년내에 신청하여 사용 가능,,전국,[],,,,,,,
135200005016,전문아동보호비 지원,위탁가정에 대하여 월 100만원 지급,보호·돌봄,보건복지부,중앙행정기관,개인,현금,방문신청,상시신청,,,가정위탁지원센터/1577-1406,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005016,2.0,2.0,세,,제한없음,,,,,,제한없음,,,,,"['장애아동', '경계선지능아동', '학대피해아동', '2세 이하 아동', '전문위탁아동']",,위기아동 가정보호사업 및 전문가정위탁 지원대상,일시보호 및 전문가정위탁 보호 중인 아동들을 대상으로 함,서류심사,"['가정위탁보호자 경력증명서', '전문가 자격증 사본']","['일반가정위탁 기준 충족 여부', '전문가 자격 기준 충족 여부']","1) 가정위탁보호자(친인척 제외) 경험이 3년 이상일 것
2) 사회복지사업법 시행령에 따른 사회복지사 자격 보유
3) 영유아보육법에 따른 보육교사 자격 보유",,전국,[],,,,,,,
135200005017,한국형 상병수당 시범사업,업무 외 질병·부상으로 경제활동이 어려운 경우 치료에 집중할 수 있도록 상병수당 지원,생활안정,보건복지부,중앙행정기관,개인,현금,기타 온라인신청||방문신청,상시신청,47560.0,47560.0,국민건강보험공단 고객센터/1577-1000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005017,15.0,65.0,세,,있음,중위소득,120.0,,%,,있음,청년,취업자,,,"['장애인', '한부모', '다문화', '북한이탈주민', '기초생활수급자', '차상위계층', '기타']",['자영업자'],"시범사업 대상지역 거주 취업자 또는 시범사업 지역 소재 사업장 근로자(거주지 무관), 만 15세 이상 ~ 만 65세 미만 대한민국 국적자(난민 등 일부 외국인 예외 적용)",,서류심사,"['자격증', '의료인증서']",[],국민건강보험공단에서 자격 및 의료인증 심사를 통해 급여 지급 결정,,전국,[],,,,,,,
135200005024,금연캠프사업,스스로 금연이 어려운 중증․고도흡연자의 금연치료를 위한 전문적인 금연 프로그램 제공,보건·의료,보건복지부,중앙행정기관,개인,기타||기타(상담),기타 온라인신청||방문신청||직접입력,상시신청,,,한국건강증진개발원 국가금연지원센터 금연사업팀/02-3781-2221,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005024,,,,,제한없음,,,,,,제한없음,,,,,[],[],"중증고도흡연자, 시급하게 금연이 필요한 급만성질환을 가진 흡연자",,서류심사,[],[],"중증 고도 흡연자, 시급하게 금연이 필요한 급만성질환을 가진 흡연자",,지역금연지원센터,[],5.0,일,"(전문치료형) 중증고도흡연자 대상, 6개월간 9회 이상 대면상담, 전화상담 제공, 흡연관련 질병력이 있는 흡연자 또는 20년 이상 담배를 피우고, 2회 이상 금연실패 경험이 있는 흡연자","지역금연지원센터에 입원하여 전문적 치료․상담, 니코틴보조제, 금연치료제 제공 등 프로그램 제공",,,
135200005026,긴급돌봄 지원,일시적 위기상황에 대응하기 위한 한시적 재가 방문형 돌봄·가사 및 이동지원 서비스 제공,생활안정,보건복지부,중앙행정기관,개인,서비스(돌봄),기타 온라인신청||방문신청,지자체별 상이,,,긴급돌봄 대표번호/1522-0365,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005026,19.0,,세,,있음,,,,,,제한없음,,,,,[],[],"주 돌봄자 부재, 질병, 부상 등으로 긴급하고 일시적 돌봄 지원이 필요하나 기존 서비스로 돌봄을 받기 어려운 국민",,서류심사,[],"['긴급성(한시성)', '돌봄 필요성', '보충성']","'가, 나, 다, 라'의 요건을 모두 충족해야 함","대상자로 선정되기 위해서는 긴급성(한시성), 돌봄 필요성, 보충성의 모든 기준을 충족해야 함. 세부 조건은 문서 내용을 참고해야 함.",전국,[],,,,,,,
135200005027,일상돌봄 서비스,"필요에 맞게 기본서비스(재가돌봄, 가사)와 특화서비스(식사영양 등)를 선택적 조합하여 이용",생활안정,보건복지부,중앙행정기관,개인||가구,이용권,기타 온라인신청||방문신청,접수기관 별 상이,,,보건복지부 보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005027,39.0,64.0,세,,있음,,,,,,제한없음,중장년,무관,무관,1인가구 또는 2인가구,[],[],"일상생활에 돌봄이 필요한 청·중장년(19~64세)이며, 질병, 부상 등으로 어려움이 있는 자이고, 돌봄을 수행할 가족 등이 없는 경우","돌봄 필요 중장년의 경우, 일상생활에 돌봄이 필요한 청·중장년(19~64세)이며, 질병, 부상 등으로 어려움이 있는 자이고, 돌봄을 수행할 가족 등이 없는 경우가 해당됩니다.",서류심사,"['진단서', '소견서', '장기요양인정서', '근로능력판정결과서', '추천서', '주민등록증']","['일상생활 돌봄 필요', '병, 부상으로 어려움', '돌봄을 수행할 가족 없음', '가족 돌보는 청년', '가족 질병, 부상으로 돌봄 필요', '경제활동 또는 돌봄 수행']","①일상생활 돌봄 필요한 청·중장년(19~64세) ②질병, 부상으로 어려움 있는 자 ③돌봄을 수행할 가족 없는 자 ④가족 돌보는 청년(9~39세) ⑤가족 질병, 부상으로 돌봄 필요한 자 ⑥경제활동 또는 돌봄 수행",,전국,[],,,"대상자로 선정되어 이용권을 발급받은 후 서비스를 선택할 수 있으며, 기본서비스와 특화서비스를 조합하여 이용 가능","거주자는 재가 돌봄 및 가사 지원을 비롯한 다양한 서비스를 받을 수 있으며, 식사영양관리, 병원 동행, 심리 지원, 휴식 지원, 소셜 다이닝, 교류증진, 건강생활 지원, 신체건강 증진, 간병 교육, 독립생활 지원 등 다양한 특화서비스를 이용할 수 있음",,,
135200005030,기초연금 수급자 확인서,기초연금 수급자 확인서 발급,행정·안전,보건복지부,중앙행정기관,개인,현금,기타 온라인신청||방문신청,상시신청,,,보건복지상담센터/129||국민연금공단 콜센터/1355,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005030,65.0,,세,,있음,기타,,,,,있음,노인,,,,[],[],"만 65세 이상 노인으로 소득 인정액이 선정기준액(보건복지부 장관이 매년 결정·고시하는 금액) 이하인 자, 대상자 : 만 65세 이상 노인인구의 70% 수준",,서류심사,[],"['만 65세 이상', '가구의 소득 인정액이 선정기준액 이하일 것']","{'소득 인정액 기준': {'단독 가구': '228만 원', '부부 가구': '364.8만 원', '소득 인정액 계산 방법': {'월 소득평가액': '{0.7 x (근로소득 - 112만 원)} + 기타 소득 - 상시 근로소득에서 112만 원 공제 후 30% 추가공제', '기타소득': '사업소득, 재산소득, 공적이전소득, 무료 임차 소득', '재산의 월 소득환산액': '[{(일반재산 - 기본재산액) + (금융 재산 - 2,000만 원) - 부채} × 재산의 소득환산율 ÷ 12월] + P', '기본재산': '대도시 1억 3천5백만 원, 중소도시 8천5백만 원, 농어촌 7천2.5백만 원', 'P': '고급 자동차 및 회원권의 가액'}}, '직역연금 요건': '공무원연금, 사립학교교직원연금, 군인연금, 별정우체국직원연금의 수급자 및 배우자는 대상에서 제외'}",,전국,[],,,,,,,
135200005031,장기요양급여비용 본인부담금 감경,"소득수준에 따라 장기요양급여비용 본인부담금 감경 적용 (감경률 40%, 60% 차등)",보호·돌봄,보건복지부,중앙행정기관,개인,현금(감면),방문신청,상시신청,,,국민건강보험공단/1577-1000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005031,,,,,제한없음,,40.0,,,,있음,,,,,"['의료급여수급권자', '건강보험 본인부담액 경감 인정자']",[],"가입자 종류 및 가구원수별 산정보험료 순위 25%초과 50%이하인 자, 보험료 순위 25%이하인 자",,서류심사,"['건강보험료 확인서', '신분증 사본']","['수급자 자격 확인', '건강보험료 납부 여부 확인']",매월 말 수급자에 한함,대상자에게 개별 통보,전국,[],,,,,,,
137100000004,관광진흥개발기금 융자지원,관광사업체의 신축 및 개보수를 포함한 시설자금과 운영자금 융자지원,문화·환경,문화체육관광부,중앙행정기관,소상공인||법인/시설/단체,현금(융자),기타 온라인신청||방문신청,2024.12.30.(월)~2025.5.16(금) / ※ 예산 소진 시 조기 종료될 수 있음,3000000000.0,20000000000.0,관광기금 융자상시지원센터/02-757-7485,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000004,,,,,제한없음,,,,,,제한없음,,,,,[],[],"관광진흥법에 의한 관광사업체 (시설 확충, 운영자금) - 여행업, 호텔업, 휴양업 등 47개 업종, 관광지, 단지 조성 사업 등",,서류심사,[],[],"{'시설자금': '융자 한도 내에서 신청금액 전액(100%)을 배정할 수 있음', '운영자금': '최근 1년간 영업비용의 50%, 30억원 이내 등'}",,전국,[],,,,,,,
137100000006,스포츠 강좌 이용권 지원,저소득층 유·청소년 대상으로 스포츠 강좌 수강료 지원 (1인당 매월 10.5만 원 이내),문화·환경,문화체육관광부,중앙행정기관,개인,이용권,정부24온라인신청||기타 온라인신청||방문신청,자세한 날짜는 읍면동 주민센터에 따라 다를 수 있음,50000.0,50000.0,국민체육진흥공단(스포츠강좌이용권)/02-410-1298~9,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000006,5.0,18.0,세,,있음,기타,,10.5,만원,,있음,청소년,,,,"['기초생활수급자', '차상위계층', '장애인', '한부모']",,"생계, 의료, 주거, 교육급여 수급 가구 및 차상위 계층, 차상위 장애, 자활근로, 본인부담경감, 차상위계층 확인서 발급대상(구 우선돌봄차상위)/ 법정 한부모 보호가구",,서류심사,[],[],"1순위 : 신규 및 30개월 미만 이용자 중 생계·의료·주거급여 대상자, 2순위 : 신규 및 30개월 미만 이용자 중 차상위계층, 법정한부모가정 대상자, 3순위 : 30개월 이상 이용자 중 생계·의료·주거급여 대상자, 4순위 : 30개월 이상 이용자 중 차상위계층, 법정한부모가정 대상자",만 5세~만 18세 유·청소년 중 기초 생활수급권자 가구의 경우 신청자가 없는 경우 동일 연령 차상위계층까지 확대 가능,전국,[],,,,,,,
137100000032,문화로 치유 지원,심리적 상처 치유가 필요한 대상에게 맞춤형 문화예술치유 프로그램 지원,문화·환경,문화체육관광부,중앙행정기관,개인,기타(교육),기타 온라인신청||방문신청,모집공고 시 제공,,,한국문화예술교육진흥원 가치확산팀/02-6209-5850,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000032,,,,,제한없음,,,,,,제한없음,,,,,"['학폭 피해자', '학폭 가해자', '정신건강 상담수요자', '경도인지장애 및 치매 위험자', '고립 운둔 청년', '심리 정서적 위기 청소년', '문화로 치유지원이 필요한 국민']",[],,,서류심사,[],[],"학폭 피·가해자, 정신건강 상담수요자, 경도인지장애 및 치매 위험자, 고립·운둔 청년, 심리·정서적 위기 청소년, 문화로 치유지원이 필요한 국민을 우선 선정",,전국,[],,,,,,,
137100000033,지역자율형 생활체육활동 지원(어르신 체육활동 지원),60세 이상 어르신을 대상으로 한 생활체육교실 운영 및 지자체별 기획사업 추진,문화·환경,문화체육관광부,중앙행정기관,개인,기타(교육)||문화/여가지원,방문신청,모집공고 시 제공,,,문화체육관광부 스포츠혁신지원과/044-203-31965,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000033,60.0,,세,,있음,,,,,,제한없음,노인,,,,[],[],,,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,특정지역,['해당 지역의 시도 체육회 또는 종목단체'],,,어르신 체육활동을 지원받기 위해 해당 지역에 거주해야 함,,,,
137100000034,장애 체육인 생활지원금 지원,생활이 어려운 장애국가대표선수 및 지도자에게 생활보조비 및 단기훈련비 지원,문화·환경,문화체육관광부,중앙행정기관,개인,현금,방문신청,모집공고 시 제공,500000.0,500000.0,국민체육진흥공단 체육인복지사업팀/02-410-1623,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000034,,,,,제한없음,,,,,,제한없음,,,,,"['장애인', '기초생활수급자']",,<국민기초생활보장법>에 따른 수급자 등 경제적으로 어려운 자,,서류심사,[],[],국민체육진흥공단에서 지원하는 각종 지원금을 받지 않은 자를 우선 선정,예산 범위 내에서 규정 요건에 적합한 경우에 선정,전국,[],,,,,,,
137100000035,장애 체육인 장학금 지원,우수한 장애학생선수 등에게 1인당 연간 최대 200만원의 장학금 지원,문화·환경,문화체육관광부,중앙행정기관,개인,현금(장학금),방문신청,모집공고 시 제공,2000000.0,2000000.0,국민체육진흥공단 체육인복지사업팀/02-410-1623,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000035,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],,체육회 또는 경기단체가 주관하는 전국규모대회 등에서 입상 또는 우수선수로 선정된 장애 학생선수,,서류심사,[],[],지원대상과 동일해야 함,,전국,[],,,,,,,
137100000173,도박문제 전화·온라인 상담(도박문제 헬프라인 1336(무료)/넷라인) 서비스,도박문제로 어려움을 겪고 있는 이들을 위해 전화 및 온라인 등으로 상담 지원,문화·환경,문화체육관광부,중앙행정기관,개인,기타(상담)||상담/법률지원,기타 온라인신청||직접입력,접수기관 별 상이,,,한국도박문제예방치유원 헬프라인팀/02-740-9090,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000173,,,,,제한없음,,,,,,제한없음,,,,,[],[],도박문제로 어려움을 겪고 있는 당사자 및 가족 등,,서류심사,[],[],지원대상과 동일해야 함,,전국,[],365.0,일,도박문제 전화상담 서비스 및 온라인상담 서비스 제공,코로나19 관련 사회적 거리두기 3단계일 경우 운영시간이 조정될 수 있음,,,
137100000217,글로벌 광고인재 육성,대학생 등을 대상으로 실제 광고프로젝트의 실무업무를 지원하는 인재교육사업,문화·환경,문화체육관광부,중앙행정기관,개인,기타(교육),직접입력,모집공고 시 제공,,,문화체육관광부 방송영상광고과/044-203-3233,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000217,,,,,제한없음,,,,,,제한없음,청년,학생,,,[],[],"대학생, 휴학생 및 졸업생",,서류심사,[],[],모집공고문 확인,,전국,[],,,,,,,
137100000231,관광통역안내사 전시 해설 교육 제공 서비스,외국인관광객에게 박물관 전시 등을 올바르게 설명하도록 지원,문화·환경,문화체육관광부,중앙행정기관,개인,기타(교육),기타 온라인신청,모집공고 시 제공,,,국립민속박물관 섭외교육과/02-3704-3123,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000231,,,,,제한없음,,,,,,제한없음,,,,,[],"['관광통역안내사', '외국인 관광 관련 종사자']",,,서류심사,[],[],서류심사 결과에 따라 1차 합격자 선정,,전국,[],,,,,,,
137100000234,장애 체육인 원로체육인 지원,원로체육인(장애인체육 발전에 공로가 있는 60세 이상 체육인) 대상 의료비 및 생계비 지원,문화·환경,문화체육관광부,중앙행정기관,개인,현금,방문신청,모집공고 시 제공,,,국민체육진흥공단 체육인복지사업팀/02-410-1623,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000234,60.0,,세,,있음,,,,,,제한없음,노인,,,,['장애인'],['체육인'],장애인체육진흥에 공로가 있는,,서류심사,"['서류1', '서류2']",[],예산 범위 내에서 규정 요건에 적합,,전국,[],,,,,,,
137100000235,장애 체육인 교육지원금,장애인 국가대표 선수 및 지도자 대상 대학원 교육지원금 및 국외유학지원금을 지원,문화·환경,문화체육관광부,중앙행정기관,개인,현금,방문신청,모집공고 시 제공,3000000.0,3000000.0,국민체육진흥공단 체육인복지사업팀/02-410-1623,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000235,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],"['국가대표 선수', '지도자']",,,종합평가,[],"['선정위원회 평가', '종합평가점수']",평가 등 종합 평가점수 순위에 따라 선정,,전국,[],,,,,,,
137100000236,통합문화이용권(바우처) 지원,"기초생활수급자 및 차상위 계층에게 문화예술, 국내여행 등에 사용 가능한 문화누리카드 제공",문화·환경,문화체육관광부,중앙행정기관,개인,문화/여가지원||이용권,정부24온라인신청||기타 온라인신청||방문신청,2025.2.3.~2025.11.28.(주민센터 및 온라인 발급기간 동일),140000.0,140000.0,한국문화예술위원회/1544-3412,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000236,6.0,,세,,있음,,,,,,제한없음,중장년,무관,,,"['기초생활수급자', '차상위계층']",[],,,서류심사,[],[],"6세 이상의 기초생활수급자 및 차상위계층(2019.12.31. 이전 출생자) - 기초생활보장 수급자: 생계, 의료, 주거, 교육급여 수급자, 조건부 수급자, 보장시설 수급자 - 차상위계층: 차상위자활근로자, 장애수당 수급자, 장애아동수당 수급자, 장애인연금 부가급여 수급자(차상위초과자 제외), 본인부담경감대상자, 저소득한부모가족, 차상위계층확인서발급자(구 우선돌봄차상위), 교육급여수급자(학생)의 나먨지 가구원",,전국,[],,,,,,,
137100000239,청년 문화예술패스 지원,ㅇ 청년의 공연·전시 관람료 지원,문화·환경,문화체육관광부,중앙행정기관,개인,이용권,기타 온라인신청,상시신청,,,청년 문화예술패스 고객센터/1577-1968,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/137100000239,19.0,19.0,세,,제한없음,,,,,,제한없음,청년,,,,[],[],25년 기준 2006년생,,서류심사,"['신분증 사본', '학적부 등본']","['학업 성적', '봉사활동 경험']",학업 성적 상위 30% 이내,,전국,[],,,,,,,
138300000008,국립청소년인터넷드림마을 운영 지원,"청소년을 대상으로 인터넷·스마트폰 중독 예방 상담, 수련활동 등 프로그램 제공",보육·교육,여성가족부,중앙행정기관,개인,기타(교육)||기타(상담)||문화/여가지원||상담/법률지원,기타 온라인신청,접수기관 별 상이,,,국립청소년인터넷드림마을 사업관리부/063-323-2646,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000008,,,,,제한없음,,,,,,제한없음,,,,,,,,,서류심사 및 면접,"['서류1', '서류2']",[],최종 선정을 위한 서류심사 및 심층 면접 진행,,특정지역,[],22.0,회,"운영 규모: 1, 2, 3, 4주 과정으로 구성되며, 3주 및 4주 과정은 인터넷 및 스마트폰 과의존 고위험군 대상이며, 1주 및 2주 과정은 인터넷, 스마트폰 과의존 위험군 및 사이버도박 문제 대상","주요 프로그램으로는 전문가들의 진단 및 평가, 맞춤형 개인상담, 집단상담, 부모교육, 대체놀이 체험, 자치활동, 지역 청소년동반자를 통한 사후 상담 등이 제공됨",,,
138300000009,결혼이민예정자 현지사전교육 지원,결혼이민예정자에게 한국생활에 필요한 정보를 습득하도록 사전교육 제공,보육·교육,여성가족부,중앙행정기관,개인,기타||기타(교육)||기타(상담),방문신청,접수기관 별 상이,,,여성가족부 청소년가족정책실 다문화가족과/02-2100-6379,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000009,,,,,제한없음,,,,,,제한없음,,,,,[],[],결혼이민예정자,,서류심사,[],[],혼인신고자 또는 비자발급신청자,,전국,[],,,,,,,
138300000011,한국청소년상담복지개발원 운영 지원,"청소년 및 청소년지도자 등을 위한 정책연구, 상담복지사업, 전문인력양성 등의 사업수행 지원",보육·교육,여성가족부,중앙행정기관,법인/시설/단체,기타(상담)||상담/법률지원,기타 온라인신청,접수기관 별 상이,,,한국청소년상담복지개발원/051-662-3000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000011,24.0,24.0,세,,있음,,,,,,제한없음,청소년,,,,"['청소년 상담 관련 자격증 취득자', '청소년 상담 관련 자격증 예정자', '지도자']",,,,서류심사,[],[],지원대상과 동일해야 함,,전국,[],,,,,,,
