service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,support_desc,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note
140000000179,숲사랑지도원 혜택 지원,임업인 등에게 국·공립자연휴양림과 수목원 무료입장 혜택을 제공,문화·환경,산림청,중앙행정기관,개인,문화/여가지원||현금(감면),"○ 국·공립자연휴양림, 수목원 무료입장",방문신청,접수기관 별 상이,,,산림청 산림보호국 산림환경보호과/042-481-4242,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000179,,,,,제한없음,,,,,,제한없음,,,,,[],"['임업인', '산림이나 환경 관련 단체의 회원', '산림 관련 교육 이수자', '산림청장이 설립허가한 법인의 회원', '그 밖에 산림보호 관련 활동한 실적이 있는 자']",,,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,전국,[],,,,
140000000180,임업인 자연재해 피해 복구 지원,"자연재해 피해를 입은 임가에게 대파대, 농약대 생계비, 학자금 등을 지원",행정·안전,산림청,중앙행정기관,개인,현금,"자연재해로 임산물 피해가 발생한 임가에 대파대, 농약대 생계비, 학자금 등을 지원",방문신청,재해종료 10일 이내 신청 가능,,,산림청 사유림경영소득과/042-481-1848,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000180,,,,,제한없음,,,,,,제한없음,,,,,[],[],자연재해로 인한 피해를 입은 임가,,서류심사,"['재해 피해 증명서', '소득증빙서류']","['피해 정도', '소득 수준']","가뭄, 홍수, 호우, 해일, 태풍, 강풍, 이상저온, 우박, 서리, 조수, 대설, 한파, 폭염 등의 자연재해 피해를 입은 임가에 한함",,전국,[],,,,
140000000181,임업인부채대책자금 지원,"임업인 대상으로 부채대책자금의 상환연기, 분할상환 등을 지원",농림축산어업,산림청,중앙행정기관,개인,현금(융자),"○ 정책자금상환연기 - 2003년 12월 31일 기준 2004년 1월 1일 이후 상환 도래하는 정책자금의 경우 - 1.5% 금리 적용, 5년 거치 15년 분할 상환 ○ '04정책자금대체자금 - 2003년 12월 31일 기준 2004년 1월 1일 이후 상환 도래하는 정책자금에 대해 대출금을 농협 또는 산림조합 자금으로 대체할 경우 - 금리 1.5%, 5년 거치 15년 분할상환 ○ 연대보증해소자금 - 연대보증으로 피해를 입은 임업인이 1998년 1월 1일 이후부터 2001년 1월 7일까지 보증을 한 대출금 및 그 이자를 상환하고자 하는 경우 - 금리 3%, 3년거치 17년 분할상환 ○ 부채상환인센티브 - 지원 대상 임업인이 정책자금을 정상적으로 상환하거나 조기상환하는 경우 - 이자액의 40%를 환급",방문신청,접수기관 별 상이,,,해당지역 시군구청/-,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000181,,,,,제한없음,,,,,,제한없음,,,,,[],['임업인'],"2003년 12월 31일 이전 금융기관으로부터 빌린 정책자금 중 2004년 1월 1일 이후 상환기일이 도래하는 정책자금의 경우, 연대보증으로 피해를 입은 임업인이 1998년 1월 1일 이후부터 2001년 1월 7일까지 보증을한 대출금 및 그 이자를 상환하고자 하는 경우, 「농어업인부채경감에관한특별조치법」에 의해 사업시작 시 대상자 선정 후 상환 스케줄에 따른 사업추진으로 추가 대상자 선정 없음",,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,특정지역,"['해당지역 시군구청/-', '해당지역 산림조합']",,,,
140000000185,귀산촌인 창업 및 주택 구입 지원,"귀산촌인에게 창업자금, 주택구입비용, 목조주택신축비용 등을 위한 융자 지원",농림축산어업,산림청,중앙행정기관,개인,현금(융자),"○ 임산물 생산․유통 등 기반 조성 분야 창업 : 금리 2.0%, 융자기간 15년(거치5, 상환10), 융자한도 300백만원 - 임산물 생산·재배·이용·가공·유통·보관 등에 소요되는 자금 ㆍ 임야 매입·임차 ㆍ 재료 구입 ㆍ 시설의 설치 및 기계·장비 구입·임차 ㆍ 생산 체험장 설치 ㆍ 기타 임업 기반시설의 설치 등 일체 소요비용 ○ 주택구입‧개량 : 금리 2.0%, 융자기간 15년(거치5, 상환10), 융자한도 75백만원 - 주택구입‧신축(대지 구입 포함) 및 노후 임가 주택의 증‧개축‧재축‧리모델링 ○ 국산목조주택 신축 : 금리 2.0%, 융자기간 15년(거치5, 상환10), 융자한도 100백만원 - 전체 목재사용량의 30%이상을 국산목재를 이용하여 건축 연면적 150㎡이하의 목조주택 신축 ○ 중복수혜불가 조건 - 다음의 경우 귀산촌인 창업 및 주택구입 지원사업과 중복지원 불가 * 귀농농업창업 및 주택구입 지원사업으로 3억원을 지원받은 자 * 귀어귀촌창업 및 주택구입 지원사업으로 3억원을 지원받은 자 - 단, 지원받은 금액이 3억원 미만인 경우 지원받은 사업을 모두 합하여 3억원까지 지원 가능",방문신청,상시신청,300000000.0,300000000.0,산림조합중앙회 임업인콜센터/1544-4200,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000185,65.0,65.0,세,,없음,,,3700.0,만원,,귀산촌 이후에는 적용,중장년,취업자,,,[],['농업인'],"산촌으로 이주하여 임업에 종사하고 있거나 하고자 하는 자로서, 귀산촌한 지 만 5년이 경과하지 않은 자(단, 신청일 기준 만 65세 이하인 자)","주택자금(목조주택 포함) 대출 예정인 자는 대출금 수령 후 2개월 이내 주소지 이전을 증명하여야 함. 대출신청자는 주소지 이전(전입)이 완료된 상태에서 신청하여야 하며, 이주할 예정인 자는 신청 불가. 주택구입, 국산목조주택신축 자금은 연령기준을 적용하지 않음.",서류심사,"['이주기한 확인서', '거주기간 증명서', '교육이수 증빙서류']","['이주기한 만족 여부', '거주기간 충족 여부', '교육이수 실적 확인']","산촌지역에서의 거주 및 임업 종사 경험 필수, 교육이수 시간은 60시간 이상 필요",,전국,[],,,,
140000000187,산촌생태마을 운영매니저 일자리 제공,산촌생태마을 등을 대상으로 운영매니저에 대한 인건비를 보조,고용·창업,산림청,중앙행정기관,개인,현금,"○ 산촌 생태마을 운영매니저 인건비 보조(국비50%, 지방비50%)",방문신청,접수기관 별 상이,,,해당지역 시군구청/042-481-4245,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000187,18.0,,세,,있음,,,,,,제한없음,,,,,[],[],산촌생태마을 또는 산촌생태마을협의회,,서류심사,[],[],"만 18세 이상인 자로서 상근직으로 업무가 가능하며 매니저 교육과정 이수자, 산림관련 자격증 소지자 우선 채용",,특정지역,[],,,시군구청 연락처 필요,
140000000189,백두대간 산림소유자 소득감소분 지원,백두대간 산림소유자가 벌채 유보를 할 시 소득감소분에 대해 보전지원,농림축산어업,산림청,중앙행정기관,개인,현금,○ 입목을 벌채하여 판매할 경우에 얻을 수 있는 예상수익금의 이자상당액,방문신청,접수기관 별 상이,,,해당지역 시군구청/000-0000-0000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000189,,,,,제한없음,,,,,,제한없음,,,,,[],['농업인'],(백두대간법 제11조의2 제1항 제5호) 백두대간의 생태계ㆍ자연경관의 보전 또는 산림의 보호·육성을 위하여 벌채를 하지 아니하는 자 등 대통령령으로 정하는 요건에 해당하는 자 (백두대간법 시행령 제11조의3) - 보호지역 지정 당시 산지관리법 제4조제1항제1호 나목의 규정에 의한 공익용산지 또는 산림자원법시행령 제41조에 다른 입목벌채제한지역 안에 있지 아니할 것 - 입목의 평균 수령이 산림자원법시행령 제9조제3항에 따른 기준벌기령 이상일 것,,대통령령으로 정하는 요건에 해당하는 자,[],[],백두대간의 생태계ㆍ자연경관의 보전 또는 산림의 보호·육성을 위하여 벌채를 하지 아니하는 자,,특정지역,['해당지역'],,,시군구청 연락처가 000-0000-0000인 지역,
140000000191,숲가꾸기 사업 지원,숲가꾸기를 희망하는 산림소유자를 대상으로 건강한 숲이 자랄 수 있도록 조성 지원,농림축산어업,산림청,중앙행정기관,개인,현금,"○ 국고보조금 지원 대상 숲가꾸기사업 - 풀베기, 덩굴제거, 어린나무가꾸기, 솎아베기, 산불예방숲가꾸기, 공익림가꾸기 등",기타 온라인신청||방문신청,연중,,,산림청 산림자원과/042-481-4157,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000191,,,,,제한없음,,,,,,제한없음,,,,,[],['산림소유자'],숲가꾸기를 희망하는 산림소유자,,서류심사,['산림청의 지속가능한 산림자원 관리 지침'],['지속가능한 산림자원 관리'],산림청의 국고보조금 지원 대상 산림사업 중 숲가꾸기 사업에 한함,,전국,[],,,,
140000000192,조림 지원,산림소유자가 조림 희망 시 이에 소요되는 사업비를 지원,문화·환경,산림청,중앙행정기관,개인,현금(융자),○ 경제림조성 사업비 지원(국비60% : 지방비30% : 자부담10%),방문신청,연중,,,산림청 산림자원과/042-481-1205||서울특별시 자연생태과/02-2133-2161||부산광역시 산림정책과/051-888-3861||대구광역시 산림녹지과/053-803-8724||인천광역시 녹지정책과/032-440-3684||대전광역시 산림녹지정책과/042-270-5557||울산광역시 녹지공원과/052-229-3355||세종특별자치시 산림공원과/044-300-4415||경기도 산림녹지과/031-8030-3562||강원특별자치도 산림정책과/033-249-3153||충청북도 산림녹지과/043-220-3802||충청남도 산림자원과/041-635-4507||전라북도특별자치도 산림자원과/063-280-2663||전라남도 산림자원과/061-286-7531||경상북도 산림정책과/054-880-3602||경상남도 산림관리과/055-211-6824||제주특별자치도 산림녹지과/064-710-6772,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000192,,,,,제한없음,,,,,,제한없음,,,,,[],[],조림을 희망하는 산림소유자,,서류심사,[],[],산림에 조림을 실행하는 자에 대한 구체적인 선정 조건,,전국,[],,,,
140000000194,목재이용명예 감시원 일자리 제공,목재감시활동을 수행하는 자원봉사자 등을 대상으로 활동수당 및 교육비 등 지원,행정·안전,산림청,중앙행정기관,개인,봉사/기부||현금,"○ 활동수당(5만원/1일), 교육비, 여비, 감시 물품 등 지원 ○ 2024년부터 목재이용명예감시원 미운영(관련 예산 없음)",방문신청,지방산림청(국유림관리소)별로 모집(2~3월)(2024년 미운영),50000.0,50000.0,산림청 민원대표번호/1588-3249,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000194,,,,,제한없음,,,,,,제한없음,,,,,[],"['자원봉사자', '산림청의 설립허가를 받은 법인의 회원·직원']",소비자·생산자 단체 및 비영리법인의 회원·직원(장의 추천) / 자원봉사자(목재제품의 유통에 관심이 있는 자 등) / 산림청의 설립허가를 받은 법인의 회원·직원(법인의 장 추천),,추천,[],[],해당 단체 및 법인 장의 추천을 받은 자,,전국,[],,,,
140000000201,임도 지원,지자체를 대상으로 임도계획 및 설치에 따른 예산 지원,농림축산어업,산림청,중앙행정기관,법인/시설/단체,기타,"○ 국고 70%, 지방비 20%, 자부담 10% - 임도신설 · 간선임도 : 278백만원/km · 산불진화임도 : 334백만원/km",방문신청,접수기관 별 상이,,,산림청 민원대표번호/1588-3249,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000201,,,,,제한없음,,,,,,제한없음,,,,,[],"['시.도', '시.군.구']","지방자치단체(시.도, 시.군.구)",,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,전국,[],,,,
140000000202,임산물 수출 지원,"임산물 수출업체 및 생산자가 박람회, 해외판촉 등에 참여할 수 있도록 지원",농림축산어업,산림청,중앙행정기관,법인/시설/단체,현금,"○ 박람회, 해외판촉, 바이어 초청, 수출패키지 지원, 포장디자인 개발, 안전성 관리, 기계장비 구입, 수출협의회 및 통합조직 육성, 수출선도조직, 수출특화시설 지원 등",방문신청,지원사업별 공모기간에 따름,,,산림청 민원대표번호/1588-3249,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000202,,,,,제한없음,,,,,,제한없음,,,,,[],"['임산물 수출업체', '생산자']",,,서류심사,[],[],수출실적을 기준으로 함,,전국,[],,,,
140000000204,산사태현장예방단 일자리 제공,산사태 예방·대응 활동을 위한 산사태현장예방단 일자리 제공,고용·창업,산림청,중앙행정기관,개인,현금,"○ 임금 : 73,280원/일 ○ 주요업무 - 산사태취약지역 현장점검 및 응급조치 - 산사태취약지역 내 주민 대상 행동요령 홍보 및 대피 지원",방문신청,수행 기관 공고에 따름,73280.0,73280.0,산림청 민원대표번호/1588-3249,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000204,20.0,,세,,있음,,,,,,제한없음,성인,취업취약계층,,,[],[],정기소득이 없는 만 20세 이상인 자,관할 지역 주민으로 해당 지역 지리를 잘 아는 자 우선,서류심사 및 면접,[],[],서류전형 및 면접에 대한 구체적인 선정 기준과 우선순위,,산사태취약지역,[],,,"임금 73,280원/일, 산사태취약지역 현장점검 및 응급조치, 산사태취약지역 내 주민 대상 행동요령 홍보 및 대피 지원",
140000000205,임산물 소비촉진 사업 지원,"단기소득임산물 생산자에게 직거래장터, 전시회 등 제공",농림축산어업,산림청,중앙행정기관,법인/시설/단체,현금,○ 소비촉진 직거래장터 운영 ○ 우수임산물 전시회 지원 ○ 소비촉진 교육지원 등,방문신청,접수기관 별 상이,,,산림청 산림산업정책국 사유림경영소득과/042-481-1848,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000205,,,,,제한없음,,,,,,제한없음,,,,,[],['농업인'],단기소득임산물 관련 산림청 등록 단체,,심의회 구성,[],"['신청협회기관의 규모', '취급 품목', '사업 추진 적합성', '사업계획의 타당성', '예산집행의 효율성']","규모, 취급 품목, 사업 추진 적합성, 사업계획의 타당성, 예산집행의 효율성 등을 종합적으로 평가",,전국,[],,,,
140000000213,산림분야 사회적경제기업 지원,산림분야 사회적경제기업 성장으로 산림분야 민간일자리 창출 및 사회적가치 실현,농림축산어업,산림청,중앙행정기관,법인/시설/단체,기타,산림분야 사회적경제기업으로 전환 희망 기업 상담 등 간접 지원,기타 온라인신청||방문신청,공고 시,,,산림안전보건일자리팀/042-481-1855,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000213,,,,,제한없음,,,,,,제한없음,,,,,[],[],산림분야 사회적경제기업 전환 또는 사회적경제 진입을 희망하는 기업 → 사회적경제기업 운영을 위한 상담 등이 필요한 기업,,서류심사,"['이력서', '자기소개서']","['학력', '경력']",우대사항: 자격증 소지자,서류심사 통과자에 한해 면접 진행,전국,[],,,,
140000000214,국립수목원 교육프로그램 제공,국립수목원에서 관람객을 대상으로 하는 교육 프로그램,농림축산어업,산림청,중앙행정기관,개인,기타||기타(교육),"○ 개인신청 프로그램 : 수목원 해설, 숲이오래 주말, 산림교육전문가양성 실습 - 수목원해설, 숲이오래 주말: 국립수목원 입장 예약 후 방문 후 방문객 안내센터에서 선착순 신청 - 산림교육전문가양성 실습: 산림교육전문가(숲해설가)양성과정 중 교육과정의 60%이상 이수한 자 - 운영기간 : 수목원 해설 : 연중 (기관 사정에 따른 휴무일은 홈페이지에 게시) 숲이오래 주말,산림교육전문가양성 실습 : 4월~10월 (*입장예약 및 주차문의 필요) ○ 기관신청 프로그램 : 숲이오래I(5세~7세), 숲이오래II(8세~9세), 산림생물학교I(10세~11세), 산림생물학교II(12세~13세), 산림생물학교III(14세~19세) - 기관 담당자가 신청 기간에 국립수목원 교육홈페이지를 통해 신청 - 운영기간 : 4월~10월 - 입장예약 및 주차문의 필요",기타 온라인신청||방문신청,상시신청,,,국립수목원/031-540-1035,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000214,,,,,제한없음,,,,,,제한없음,,,,,"['장애인', '다문화']",,산림교육전문가양성 실습- 산림교육전문가과정(숲해설가) 교육생 중 60%이상 이수자는 온라인 사전 신청 하여야 함,"개인신청 프로그램: 사전 입장 예약 후 방문하여 방문객 안내센터에서 선착순 신청하신 분(수목원 해설, 숲이오래 주말) / 기관신청 프로그램: 유치원, 학교, 시설 등 단체 중 온라인 사전 신청하신 분",선착순,[],[],60% 이상 이수자는 온라인 사전 신청 필수,,전국,[],,,,
140000000217,목재펠릿 사후관리 모니터링,목재펠릿 보일러 설치 이후 발생하는 서비스 접수 및 지원,농림축산어업,산림청,중앙행정기관,개인||법인/시설/단체,기술지원||기타(상담),"목재펠릿 보일러 A/S 콜센터 서비스 - 목재펠릿 보일러 설치 완료된 날로부터 3년간 사후관리 방안에 따라 무상A/S 및 유상 A/S 가능 - 제품의 교환, 환급, 수리 등을 원하는 경우 서비스 접수 및 처리 이관",방문신청||직접입력,상시신청,,,한국임업진흥원/02-6393-2644,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000217,,,,,제한없음,,,,,,제한없음,,,,,['산림청 지원'],[],"산림청 목재펠릿연소기 보급사업에 따라, 목재펠릿 보일러, 난로를 설치한 가정 및 사회복지시설",,서류심사,"['신청서', '가구 등록증']","['가구 규모', '보일러 설치 가능 여부']",가정 및 사회복지시설 중 산림청이 우선적으로 선정,"산림청 목재펠릿연소기 보급사업에 따라 목재펠릿 보일러, 난로를 설치할 대상을 선정하는 프로세스",전국,[],,,,
140000000218,산림보호지원단 일자리 제공,○ 산림보호 업무(현장근무),고용·창업,산림청,중앙행정기관,개인,서비스(일자리),○ 산림 내 불법행위 계도･감시 및 산림보호 업무보조(현장근무) ○ 산림 내 정화활동(현장근무),직접입력,접수기관 별 상이,,,산림청/042-481-4067,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000218,18.0,,세,,있음,,,,,,제한없음,전연령,,,,[],[],신청일 현재 만18세 이상인 자,산림청 홈페이지 채용게시판에서 '산림보호지원단' 검색,서류심사,[],[],2024년 산림청 직접일자리사업 종합지침에 따름,국유림관리소 채용기관별 모집공고에 따름,전국,[],,,,
140000000222,민간어린이집 실내환경 개선 지원(국산목재),국산목재로 어린이집 실내환경 개선,농림축산어업,산림청,중앙행정기관,법인/시설/단체,현금,어린이집 실내환경을 국산목재로 개선 - 우리나라에 심고 가꾸어 수확한 나무로 만든 국산목재 제품만 사용 가능,방문신청,접수기관 별 상이,,,산림청 목재산업과/042-481-8805,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000222,,,,,제한없음,,,,,,제한없음,,,,,[],[],「영유아보육법」제10조의 어린이집,,서류심사,[],['연면적 300㎡ 이상'],어린이집 석면조사 실시결과 미검출,국가 또는 지방자치단체의 장이 소속 공무원을 위하여 설치·운영하는 직장어린이집 제외,전국,[],,,,
140000000223,다중이용시설 실내환경 개선(국산목재),지역 다중이용시설의 노후 실내환경을 국산목재로 개선,농림축산어업,산림청,중앙행정기관,법인/시설/단체,현금,지역 다중이용시설의 노후 실내환경을 국산목재로 개선 * 우리나라에 심고 가꾸어 수확한 나무로 만든 국산목재 제품만 사용,방문신청,사업연도 2월,,,산림청 목재산업과/042-481-8805,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/140000000223,,,,,제한없음,,,,,,제한없음,,,,,[],[],공공건축물 중 준공 후 10년 이상 경과한 다중이용시설,,서류심사,"['건축물 소유증명서', '최초 사용승인 증명서', '운영비 지원 증빙서류']","['건축물 연면적', '최초 사용승인 후 경과 기간', '시설유형']","연면적 1천㎡ 이상, 최초 사용승인 후 10년 이상 경과, 보건소, 의료기관, 도서관, 박물관, 미술관, 주민편의시설 등",국가 또는 지방자치단체에서 운영비를 일부 지원하고 있는 비영리법인 또는 이와 유사한 단체(기관)에서 소유하고 있는 건축물은 제외,지역 다중이용시설,[],,,노후 실내환경을 국산목재로 개선 * 우리나라에 심고 가꾸어 수확한 나무로 만든 국산목재 제품만 사용,
142000000001,1인 창조기업 지원센터,"1인 창조기업 지원센터를 통한 사무공간, 네트워킹, 판로개척, 마케팅 등 지원",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타(교육)||현물,"○ 1인 창조기업이 안정적으로 사업화할 수 있도록 1인 창조기업 지원센터를 통해 사무공간, 네트워킹, 판로개척, 마케팅 등을 지원",기타 온라인신청,접수기관 별 상이,,,창업진흥원 지역창업실/044-410-1924||창업진흥원 지역창업실/044-410-1926||창업진흥원 지역창업실/044-410-1930,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000001,,,,,제한없음,,,,,,제한없음,,창업자,,1인가구,[],['공동사업자'],창의성과 전문성을 갖춘 1인 또는 5인 미만의 공동사업자로 상시근로자 없이 사업을 영위하는 자 - 1인 창조기업 육성에 관한 법률 제2조의 (예비) 1인 창조기업,,서류심사,[],"['창업자의 창의성 및 전문성', '사업계획의 적정성, 기술성, 시장성', '기타 입주신청 사유 및 활동계획의 적정성']",,,특정지역,['창업진흥원'],,,창업진흥원 지역창업실에 거주,
142000000007,중소기업 특성화고 인력양성 지원,특성화고등학교에 중소기업 맞춤형 교육 및 취업연계에 필요한 프로그램 운영 지원,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,서비스(일자리),"특성화고등학교에 중소기업 맞춤형 교육 및 취업연계에 필요한 취업맞춤반, 중소기업 이해연수 등 교육 프로그램 운영비 지원 * 교육 프로그램: ①취업(산학)맞춤반 ②1팀 1기업 프로젝트 ③교수학습자료 개발 ④중소기업 이해연수 ⑤진로지도 프로그램 ⑥교원직무 연수 ⑦전공동아리 프로그램 ⑧현장학습 프로그램 ⑨외부전문가활용",기타 온라인신청,사업공고에 따름,,,중소벤처기업진흥공단 인력양성팀/055-751-9863||중소벤처기업진흥공단 인력양성팀/055-751-9865,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000007,,,,,제한없음,,,,,,제한없음,,무관,,,[],['중소기업'],특성화고,초중증교육법시행령 제91조의 특성화고 및 중소기업,서류심사,"['자기소개서', '이력서']","['학업성적', '자소서 내용']",중소기업 수요가 있는 모든 산업분야의 인력양성이 가능한 특성화고등학교,"중소기업(단, 중소기업인력지원특별법 시행령 제2조의 유흥·주점업 등은 제외)",전국,[],,,,
142000000008,중소기업 내일채움공제(핵심인력 성과보상기금) 지원,중소기업 및 인력을 위해 공동적립한 공제금을 3년이상 재직자에게 보상금 형태로 지급,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,"○ 중소기업 사업주와 핵심인력, 정부가 공동으로 적립한 공제금을 3년 이상 장기 재직한 핵심인력에 성과보상금 형태로 지급하는 공제 - 공제 가입자에 대한 교육, 복지 서비스 제공 * 내일채움공제, 중소기업 재직자 우대 저축공제",기타 온라인신청||방문신청,연중수시,,,내일채움공제 콜센터 성과보상사업처/1588-6259,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000008,,,,,제한없음,,,,,,제한없음,,,,,[],"['부동산업', '유흥주점', '사행업']","부동산업, 유흥주점 및 사행업을 제외한 모든 중소기업 수급 자격만 갖추면 공제 가입 가능",,서류심사,[],[],중소ㆍ중견기업에 재직 중인 근로자의 경우 공제 가입 가능,,전국,[],,,,
142000000010,중장년 기술창업센터,"40세 이상의 (예비)창업자에게 사무공간, 교육, 상담 및 자문 등의 서비스 제공",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타(교육)||상담/법률지원||현물,"○ 중장년 (예비)창업자 발굴 및 사업공간 제공, 교육, 보육 등 지원",기타 온라인신청,접수기관 별 상이,,,창업진흥원 지역창업실/044-410-1921,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000010,40.0,,세,,있음,,,,,,제한없음,중장년,창업자,,,[],[],만 40세 이상 (예비) 창업자,,서류심사,['사업 계획서'],"['업종 및 창업 동기', '기술 개발의 실현 가능성', '사업화 가능성', '파급효과', '매출 실현 가능성', '창업 역량', '동업 종 경력', '사전 준비 및 교육실적']",기술 창업센터 입주를 위한 중장년 기업으로서의 경험 및 역량,,특정지역,['창업진흥원'],,,창업진흥원에서의 거주 또는 업무 지원을 위한 거주,
142000000014,중소기업장기근속자주택우선공급,중소기업 장기근속하는 무주택 세대구성원에게 국민임대주택 등의 분양 또는 임대 우선권 부여,주거·자립,중소벤처기업부,중앙행정기관,개인,기타,○ 주거 전용면적 85㎡ 이하인 국민･민영･공공주택 및 국민임대주택 등의 분양 또는 임대 우선권 부여,기타 온라인신청,개별공고에 따라 신청,,,중소벤처기업부 인력정책과/044-204-7746,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000014,,,,,제한없음,,,,,,제한없음,,취업자,,무관,[],[],"중소기업에 재직중인 근로자로서 중소기업에서 5년 이상 근무하거나 동일한 중소기업에 3년 이상 근무한 경력을 가지고 있는 무주택 세대구성원. 과거 근무경력을 포함하여 중소기업 재직기간이 5년 이상(동일한 중소기업에 3년이상)이어야 하며, 4대보험 가입내역서 등으로 입증해야 함. 공고한 날을 기준으로 무주택이어야 하며, 주택 보유사실 은폐·서류 위조 등의 경우 선정 및 계약 취소됨",,종합평가,[],[],중소기업 재직기간과 기타 정책적 우대사항을 종합적으로 고려,,전국,[],,,,
142000000029,공동A/S지원,중소기업 제품의 A/S 상담 및 수리 지원,고용·창업,중소벤처기업부,중앙행정기관,소상공인||법인/시설/단체,기타||기타(상담),공동 A/S 콜센터 및 전국 A/S 서비스망을 보유하고 있는 전문 수리대행사를 연계한 중소기업 제품 사용·교환 상담 및 수리 지원,기타 온라인신청,세부 사업별 모집공고 확인,,,한국중소벤처기업유통원/02-6678-9323||한국중소벤처기업유통원/02-6678-9322,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000029,,,,,제한없음,,,,,,제한없음,,,,,[],[],"중소기업기본법 제2조에 따른 중소기업 ▸제조업을 영위하고 소비재 완제품을 생산하면서 자체 A/S 시스템을 갖추지 못한 기업. 제외조건 - 수입제품, 주류(전통주 포함), 의약품, 소프트웨어, 대중견기업 제품(판매사가 중소기업이더라도 신청불가) 등 - 건설자재, 부품 등 중간재 및 의류, 일회성, 소모성 생활소비재 등 A/S 해당 여부를 판단하기 곤란하거나 A/S 수요가 현저히 낮은 제품 - 사업자등록증 상 ‘제조’ 미등록 기업 - 단순 유통 기업(렌털전문 기업 등) 등 * 자세한 사항은 사업 공고 내용을 확인",,서류심사,[],"['제품성', 'A/S 필요성']",선정위원회 심사,,전국,[],,,,
142000000032,직업계고-전문대학 연계 기술사관 육성,"직업계고-전문대연계 교육과정 운영가능한 사업단에 실습재료비, 운영비등 지원",보육·교육,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,"○ 학생 연수비, 실습재료비, 훈련지원금, 운영비 등 지원",기타 온라인신청||방문신청,접수기관 별 상이,,,중소벤처기업진흥공단 인력양성팀/055-751-9877,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000032,,,,,제한없음,,,,,,제한없음,,,,,[],"['직업계고', '전문대']","생산 기반기술, 지식 기반 서비스 분야 등 특성화고-전문대 연계 교육과정 운영이 가능한 사업단",,다단계 평가,['사업계획서'],"['조직 및 인력 구성현황', '사업 이해도', '참여 의지']",평가 결과가 60점 이상이어야 함,"서류심사, 현장평가, 발표평가, 최종선정 단계로 이뤄짐",전국,[],,,,
